Year,Month,Day,Hour,Hs (m),v10 (m/s)
2013,10,11,6,1.522590105,5.052203078
2013,10,11,12,1.223757532,4.845273887
2013,10,11,18,0.986038033,4.137239614
2013,10,12,0,0.900324358,5.042419973
2013,10,12,6,0.832996395,3.927520308
2013,10,12,12,1.124837218,6.042802472
2013,10,12,18,0.957035219,4.530775257
2013,10,13,0,0.89203784,5.549375232
2013,10,13,6,0.961696385,5.092112344
2013,10,13,12,0.973090348,5.678377604
2013,10,13,18,0.843872451,3.520298964
2013,10,14,0,0.810467423,5.225714423
2013,10,14,6,0.82704046,4.047006475
2013,10,14,12,0.87391108,5.916649403
2013,10,14,18,0.799591368,5.585854489
2013,10,15,0,0.851123155,6.081547171
2013,10,15,6,0.781205655,4.720172732
2013,10,15,12,0.85992758,5.532548138
2013,10,15,18,0.872357358,5.75414295
2013,10,16,0,1.434027938,9.41185946
2013,10,16,6,1.923450436,10.90065237
2013,10,16,12,2.491076951,10.46870943
2013,10,16,18,1.746585057,6.441026408
2013,10,17,0,1.473388901,5.206160494
2013,10,17,6,1.445162948,5.389274124
2013,10,17,12,1.654915446,1.065410546
2013,10,17,18,1.604419474,1.975785696
2013,10,18,0,1.820386862,7.096811017
2013,10,18,6,1.9734285,9.126452723
2013,10,18,12,2.321462276,12.64436556
2013,10,18,18,2.548305719,12.92244114
2013,10,19,0,2.108861286,10.48307678
2013,10,19,6,1.39570279,6.554948284
2013,10,19,12,1.24809918,4.860689096
2013,10,19,18,1.130016292,4.22778998
2013,10,20,0,1.061134607,5.776223498
2013,10,20,6,1.151250496,8.420839866
2013,10,20,12,1.254831976,6.430931199
2013,10,20,18,1.034980283,4.507648502
2013,10,21,0,1.080556135,2.315508822
2013,10,21,6,1.128203616,3.925223229
2013,10,21,12,0.882456553,4.43183531
2013,10,21,18,1.060098792,6.942462682
2013,10,22,0,1.024104228,4.444740423
2013,10,22,6,0.798037646,5.191605785
2013,10,22,12,1.237482078,8.944814325
2013,10,22,18,1.28797805,6.96971586
2013,10,23,0,1.358931365,8.79361834
2013,10,23,6,2.18395786,9.834586139
2013,10,23,12,3.195431021,13.9247847
2013,10,23,18,3.175232632,11.41899366
2013,10,24,0,3.034102865,10.92953625
2013,10,24,6,2.455082386,7.528692998
2013,10,24,12,1.983527695,4.715171273
2013,10,24,18,1.709813631,3.749977599
2013,10,25,0,1.832557686,8.291654612
2013,10,25,6,2.072866722,9.929672455
2013,10,25,12,1.962293491,7.906461157
2013,10,25,18,1.495399966,7.860894182
2013,10,26,0,1.539940003,6.474404151
2013,10,26,6,1.598463539,7.050321959
2013,10,26,12,2.237043369,15.08468989
2013,10,26,18,2.650074524,10.70890094
2013,10,27,0,3.550197593,12.38608987
2013,10,27,6,4.660850022,12.4468792
2013,10,27,12,5.629336869,17.15614586
2013,10,27,18,5.824070053,15.41716701
2013,10,28,0,4.806123049,10.83849699
2013,10,28,6,4.043504396,9.237835862
2013,10,28,12,3.574021334,8.718507109
2013,10,28,18,3.240747919,10.83544582
2013,10,29,0,3.545018519,10.7854201
2013,10,29,6,3.506175464,11.18841569
2013,10,29,12,3.617266602,11.52130622
2013,10,29,18,3.233756169,9.220794467
2013,10,30,0,2.706785385,4.55805853
2013,10,30,6,2.435660859,10.88467657
2013,10,30,12,3.207342891,16.13193621
2013,10,30,18,3.413211085,11.92699855
2013,10,31,0,4.158997747,12.2144379
2013,10,31,6,5.034779168,12.86633405
2013,10,31,12,5.745607081,13.8159168
2013,10,31,18,6.392991337,14.0980163
2013,11,1,0,6.80032551,15.64122439
2013,11,1,6,6.353112467,14.31218726
2013,11,1,12,5.711684146,14.6441396
2013,11,1,18,4.87888904,10.15013988
2013,11,2,0,4.035735785,6.767557271
2013,11,2,6,3.266125382,7.593261354
2013,11,2,12,3.06388254,10.71118128
2013,11,2,18,2.677264663,9.397881842
2013,11,3,0,3.635911269,14.11954718
2013,11,3,6,3.317139261,12.87336698
2013,11,3,12,2.883909717,9.380748014
2013,11,3,18,2.586371913,8.807653414
2013,11,4,0,2.182922045,7.190166831
2013,11,4,6,2.320685415,7.978522367
2013,11,4,12,2.16997436,3.26686771
2013,11,4,18,2.228238943,2.361654074
2013,11,5,0,2.3056661,3.314142209
2013,11,5,6,2.823573505,7.244623976
2013,11,5,12,3.364268835,9.283213348
2013,11,5,18,4.782558262,11.21039064
2013,11,6,0,5.021313576,11.61909567
2013,11,6,6,4.954503521,8.137021511
2013,11,6,12,4.484502551,10.69818822
2013,11,6,18,4.205868367,9.346537715
2013,11,7,0,4.247042006,9.46882649
2013,11,7,6,3.918947665,10.46730067
2013,11,7,12,4.293912626,19.92708097
2013,11,7,18,4.891318817,13.33004583
2013,11,8,0,4.771682207,12.58056718
2013,11,8,6,4.185669979,12.35217209
2013,11,8,12,3.916099175,8.084957289
2013,11,8,18,3.461894381,8.433379317
2013,11,9,0,3.230130817,7.103721388
2013,11,9,6,3.048863226,7.726597244
2013,11,9,12,2.877953782,6.454584862
2013,11,9,18,2.748735885,5.280419216
2013,11,10,0,2.599060645,6.906819107
2013,11,10,6,2.51619546,5.109133951
2013,11,10,12,2.409765488,5.046076601
2013,11,10,18,2.786802079,13.3203687
2013,11,11,0,3.497888945,16.63015865
2013,11,11,6,2.990598643,10.1179176
2013,11,11,12,3.296164011,10.96608745
2013,11,11,18,3.837377249,10.19544566
2013,11,12,0,4.35295407,11.36045503
2013,11,12,6,5.10625039,15.00640136
2013,11,12,12,5.322217778,13.01117879
2013,11,12,18,5.263176334,12.36396893
2013,11,13,0,4.619676384,10.57725534
2013,11,13,6,4.094518275,12.11684286
2013,11,13,12,4.430122274,17.59490772
2013,11,13,18,4.616051032,12.98124001
2013,11,14,0,5.804130618,18.36450334
2013,11,14,6,6.319707439,17.49017902
2013,11,14,12,5.898130812,14.145938
2013,11,14,18,4.712381809,8.789432515
2013,11,15,0,3.862236804,8.872201388
2013,11,15,6,3.766423935,10.22343928
2013,11,15,12,3.576610871,11.5177892
2013,11,15,18,3.903928351,11.07961914
2013,11,16,0,3.872077045,11.94510327
2013,11,16,6,4.140353081,11.45828134
2013,11,16,12,4.387653866,13.97876232
2013,11,16,18,4.177901368,9.30526657
2013,11,17,0,3.631509056,4.646284013
2013,11,17,6,3.286582724,3.449336271
2013,11,17,12,2.969623393,7.457377814
2013,11,17,18,2.72465319,7.709922044
2013,11,18,0,2.398889433,8.75824772
2013,11,18,6,2.608124024,11.37881012
2013,11,18,12,2.971695022,8.649058729
2013,11,18,18,3.3862799,9.154839579
2013,11,19,0,3.964005609,10.33771955
2013,11,19,6,4.110314451,11.45498375
2013,11,19,12,3.332935437,7.512193498
2013,11,19,18,3.560555741,14.30598181
2013,11,20,0,4.843412382,16.13900091
2013,11,20,6,5.729810905,18.83023474
2013,11,20,12,5.984362395,19.23714105
2013,11,20,18,5.666367248,15.74986575
2013,11,21,0,4.718337744,14.80391542
2013,11,21,6,3.75347625,12.39842536
2013,11,21,12,2.933110921,10.53231729
2013,11,21,18,2.236784415,7.195462898
2013,11,22,0,1.770149844,4.960031177
2013,11,22,6,1.54952129,0.90674649
2013,11,22,12,1.452154698,3.363750191
2013,11,22,18,1.460959123,4.034685551
2013,11,23,0,1.417713855,5.696949397
2013,11,23,6,1.45163679,6.323811929
2013,11,23,12,1.44671667,6.473255198
2013,11,23,18,1.334589717,5.973857459
2013,11,24,0,1.434027938,4.900344674
2013,11,24,6,1.372138004,4.293172049
2013,11,24,12,1.330446457,1.839252972
2013,11,24,18,1.380942429,1.544801188
2013,11,25,0,1.441537596,1.783632081
2013,11,25,6,1.34391205,2.45464555
2013,11,25,12,1.287719097,4.678105286
2013,11,25,18,1.225311254,5.195219937
2013,11,26,0,1.218319504,6.92846985
2013,11,26,6,1.527510225,9.91893877
2013,11,26,12,2.13501561,10.6905726
2013,11,26,18,2.368073942,9.966369097
2013,11,27,0,2.555815377,10.18066307
2013,11,27,6,2.807518375,8.625617027
2013,11,27,12,2.730609126,8.68005411
2013,11,27,18,2.677523617,6.673010082
2013,11,28,0,2.693060839,5.856223042
2013,11,28,6,2.676746756,3.744518767
2013,11,28,12,2.619259034,3.027064457
2013,11,28,18,2.550636303,7.581506393
2013,11,29,0,3.129138873,13.50996909
2013,11,29,6,3.88502473,13.59348068
2013,11,29,12,4.612943587,15.13558391
2013,11,29,18,4.669654448,14.39887225
2013,11,30,0,3.971256313,11.28630994
2013,11,30,6,3.003805281,7.821042419
2013,11,30,12,2.538465479,9.493253879
2013,11,30,18,2.493925442,9.817793385
2013,12,1,0,2.632206719,9.988160441
2013,12,1,6,2.621848571,7.175475642
2013,12,1,12,2.543385599,1.771884479
2013,12,1,18,2.423231081,2.836414683
2013,12,2,0,2.33570473,6.789201625
2013,12,2,6,2.146927481,7.446600617
2013,12,2,12,2.305407146,10.55776784
2013,12,2,18,2.596730062,10.92818139
2013,12,3,0,2.664316978,12.03712373
2013,12,3,6,2.548823627,8.992132211
2013,12,3,12,2.040497509,5.638909019
2013,12,3,18,1.880464121,7.072853873
2013,12,4,0,2.140453638,8.686082947
2013,12,4,6,3.011573893,12.06156692
2013,12,4,12,3.839966786,13.13372483
2013,12,4,18,4.541213412,14.00074833
2013,12,5,0,5.758295812,20.90490147
2013,12,5,6,7.893886995,25.52365591
2013,12,5,12,7.50882284,13.94580062
2013,12,5,18,5.749232433,13.48789167
2013,12,6,0,4.910481391,12.69198819
2013,12,6,6,3.923867786,8.798383786
2013,12,6,12,3.198279512,4.589335056
2013,12,6,18,2.768416366,2.732954552
2013,12,7,0,3.012350754,8.259389082
2013,12,7,6,3.035656587,9.380712161
2013,12,7,12,2.866300866,11.90925887
2013,12,7,18,2.935441504,14.12613635
2013,12,8,0,3.430043075,15.01367964
2013,12,8,6,3.449205649,11.95368366
2013,12,8,12,3.318175076,12.35386664
2013,12,8,18,3.470180899,12.32352993
2013,12,9,0,3.766423935,13.03290821
2013,12,9,6,3.612346482,12.20065
2013,12,9,12,3.435740057,12.0672564
2013,12,9,18,3.256285141,10.62647311
2013,12,10,0,3.436516918,13.15118517
2013,12,10,6,3.274929808,11.53481765
2013,12,10,12,3.448428788,13.66433019
2013,12,10,18,3.482869631,13.59664678
2013,12,11,0,3.566252723,13.68529503
2013,12,11,6,3.294351335,11.88142613
2013,12,11,12,3.181188568,13.46112363
2013,12,11,18,2.839628634,12.73283096
2013,12,12,0,3.456456353,15.18185923
2013,12,12,6,3.055078115,10.12028642
2013,12,12,12,2.438768303,8.64684665
2013,12,12,18,2.375842553,9.302190446
2013,12,13,0,2.362118007,11.29175812
2013,12,13,6,2.486933692,12.10410652
2013,12,13,12,2.695909329,12.51359702
2013,12,13,18,3.251365021,12.58957042
2013,12,14,0,4.515835949,14.0283513
2013,12,14,6,4.653340365,16.1891727
2013,12,14,12,5.766582331,17.43524541
2013,12,14,18,5.07828339,12.24014686
2013,12,15,0,5.616907091,14.40007873
2013,12,15,6,4.974960863,13.26618822
2013,12,15,12,5.786003859,19.25891287
2013,12,15,18,6.362175846,10.77172991
2013,12,16,0,6.037706857,14.80474289
2013,12,16,6,5.514620379,13.23071905
2013,12,16,12,5.262140519,15.84292255
2013,12,16,18,5.269650176,13.40569753
2013,12,17,0,5.38255399,13.78222469
2013,12,17,6,5.003963678,11.99873685
2013,12,17,12,5.011732289,15.34576099
2013,12,17,18,4.887175558,17.30016247
2013,12,18,0,5.678797026,19.6354014
2013,12,18,6,4.598960087,10.92801587
2013,12,18,12,4.141647849,12.3482509
2013,12,18,18,4.754591262,17.71726262
2013,12,19,0,6.628898159,23.07657875
2013,12,19,6,7.390222044,16.69789605
2013,12,19,12,6.245387726,18.49371923
2013,12,19,18,5.896577089,13.35217306
2013,12,20,0,6.434682883,13.6640038
2013,12,20,6,6.686385881,12.58149501
2013,12,20,12,6.318930578,18.04565668
2013,12,20,18,5.970378895,17.83085227
2013,12,21,0,6.091828181,18.89854164
2013,12,21,6,6.67576878,17.33596564
2013,12,21,12,7.617065487,17.17206763
2013,12,21,18,7.605671524,15.45884548
2013,12,22,0,7.076888064,15.78220759
2013,12,22,6,6.167960569,13.75432683
2013,12,22,12,6.269729374,16.37351973
2013,12,22,18,6.352594559,13.21917318
2013,12,23,0,5.842714719,11.43725097
2013,12,23,6,5.058861863,10.15163802
2013,12,23,12,4.836161679,16.1653297
2013,12,23,18,4.742938346,13.55147512
2013,12,24,0,4.659814207,14.73443215
2013,12,24,6,6.088720737,22.26603353
2013,12,24,12,6.685867974,20.65170822
2013,12,24,18,7.486293868,21.65002101
2013,12,25,0,8.422670455,21.23726787
2013,12,25,6,6.978485657,16.20350951
2013,12,25,12,5.801282127,16.30994094
2013,12,25,18,4.714194485,11.91733392
2013,12,26,0,3.825724332,7.285324933
2013,12,26,6,3.256026187,8.39934144
2013,12,26,12,2.875105291,6.441077988
2013,12,26,18,2.727242727,13.72018146
2013,12,27,0,3.958826535,18.53813903
2013,12,27,6,3.109717346,9.63029132
2013,12,27,12,3.730170416,10.65540445
2013,12,27,18,5.081649788,15.59941669
2013,12,28,0,4.708497503,14.87707625
2013,12,28,6,4.145014247,15.05498694
2013,12,28,12,4.04661184,13.93093981
2013,12,28,18,3.953647461,10.39283807
2013,12,29,0,3.362715113,8.803178708
2013,12,29,6,3.133541086,7.919390384
2013,12,29,12,2.642046959,8.684018736
2013,12,29,18,3.472770436,18.32231566
2013,12,30,0,3.008466448,7.633515308
2013,12,30,6,3.196984743,5.459512792
2013,12,30,12,3.962710841,5.125001906
2013,12,30,18,4.39283294,4.013198466
2013,12,31,0,3.952611647,12.56181675
2013,12,31,6,4.064479646,15.90645133
2013,12,31,12,3.675272231,9.486793173
2013,12,31,18,4.467411607,14.3420829
2014,1,1,0,4.655153041,15.96542776
2014,1,1,6,4.290287274,12.1865319
2014,1,1,12,3.872335999,10.50142941
2014,1,1,18,3.429784122,7.799611568
2014,1,2,0,2.817099662,8.913019952
2014,1,2,6,2.736047153,9.414415497
2014,1,2,12,2.81062582,9.758212908
2014,1,2,18,2.716884579,10.7600163
2014,1,3,0,3.221585345,16.78904021
2014,1,3,6,4.230986876,17.76814166
2014,1,3,12,4.846001919,15.15463668
2014,1,3,18,4.786183614,14.07688194
2014,1,4,0,4.520497116,12.87182138
2014,1,4,6,4.381438978,11.83293682
2014,1,4,12,4.003107619,5.576883139
2014,1,4,18,3.74441287,3.176428972
2014,1,5,0,3.55693039,3.587572744
2014,1,5,6,3.389905252,8.532441315
2014,1,5,12,3.756065787,16.23567525
2014,1,5,18,3.494263594,13.7721773
2014,1,6,0,3.672423741,13.25490398
2014,1,6,6,4.399565737,11.79698168
2014,1,6,12,5.467231851,13.88030479
2014,1,6,18,5.900461395,12.8352807
2014,1,7,0,5.931794793,17.85908346
2014,1,7,6,5.051611159,12.22683437
2014,1,7,12,4.119118877,10.27948005
2014,1,7,18,3.679415491,8.97618835
2014,1,8,0,3.150632031,8.973917206
2014,1,8,6,3.023226809,10.00678242
2014,1,8,12,2.833154792,8.501460803
2014,1,8,18,2.367038128,4.822061946
2014,1,9,0,2.038684833,4.824129155
2014,1,9,6,1.880723075,4.229815037
2014,1,9,12,1.986894093,7.298477168
2014,1,9,18,1.888491686,6.539865893
2014,1,10,0,1.735450048,6.959322615
2014,1,10,6,2.260608156,12.42764979
2014,1,10,12,2.735529246,9.185898671
2014,1,10,18,3.101948735,9.345184045
2014,1,11,0,3.38213664,10.1867229
2014,1,11,6,3.611569621,10.7965896
2014,1,11,12,3.411398409,9.09745795
2014,1,11,18,2.88831193,5.314125989
2014,1,12,0,2.578344349,7.559995042
2014,1,12,6,2.994223994,13.46802959
2014,1,12,12,3.147006679,16.35578145
2014,1,12,18,3.128103059,17.94852875
2014,1,13,0,2.956675708,8.555468096
2014,1,13,6,3.459304844,6.690427604
2014,1,13,12,4.01372472,9.799824764
2014,1,13,18,3.814589323,6.88061046
2014,1,14,0,3.627365797,5.198051489
2014,1,14,6,3.48494126,7.486224554
2014,1,14,12,3.364527789,9.521450184
2014,1,14,18,3.411916316,14.12272819
2014,1,15,0,2.804410931,8.029420074
2014,1,15,6,3.127844105,12.94154118
2014,1,15,12,3.315844493,8.797759306
2014,1,15,18,3.205012308,7.464893066
2014,1,16,0,3.118262818,7.398980268
2014,1,16,6,3.162284947,8.295697274
2014,1,16,12,3.352874872,8.066526629
2014,1,16,18,2.855165856,9.17714661
2014,1,17,0,2.423748988,7.12450216
2014,1,17,6,2.043346,5.228169497
2014,1,17,12,1.857935149,2.982911852
2014,1,17,18,1.703857696,5.509539169
2014,1,18,0,2.17204599,7.868756824
2014,1,18,6,2.875364245,9.10915796
2014,1,18,12,3.085116744,6.109973545
2014,1,18,18,2.972471884,4.282399162
2014,1,19,0,2.753138098,3.803211634
2014,1,19,6,2.601650182,4.069337691
2014,1,19,12,2.689435487,4.740756216
2014,1,19,18,2.612526237,8.524098039
2014,1,20,0,2.682961644,7.622476738
2014,1,20,6,3.023485763,8.262921902
2014,1,20,12,3.010279124,7.121109541
2014,1,20,18,2.77359544,8.952186788
2014,1,21,0,2.86034493,12.5770897
2014,1,21,6,3.509023955,17.3197798
2014,1,21,12,3.550715501,15.08407835
2014,1,21,18,3.600175658,9.361037434
2014,1,22,0,3.844368999,9.381459363
2014,1,22,6,4.063443831,9.091037975
2014,1,22,12,3.984203998,8.201649301
2014,1,22,18,4.044540211,11.28647121
2014,1,23,0,3.454902631,10.23491466
2014,1,23,6,4.71807879,16.70134479
2014,1,23,12,5.428906703,14.83297043
2014,1,23,18,4.796541762,7.487079466
2014,1,24,0,4.000777035,10.51084739
2014,1,24,6,3.899267184,13.71893219
2014,1,24,12,3.86404948,12.34259461
2014,1,24,18,4.066551276,13.79769043
2014,1,25,0,5.322217778,14.42037902
2014,1,25,6,6.680947854,12.52994734
2014,1,25,12,7.516332497,14.64675663
2014,1,25,18,8.02155117,15.71820851
2014,1,26,0,6.891736167,9.123706672
2014,1,26,6,6.514699577,24.05970986
2014,1,26,12,8.792715296,21.74232921
2014,1,26,18,10.78898939,21.51626361
2014,1,27,0,9.653995309,15.49873265
2014,1,27,6,8.411794399,14.94961868
2014,1,27,12,7.290265915,11.17414539
2014,1,27,18,5.917552339,12.24422222
2014,1,28,0,4.979104122,12.58104095
2014,1,28,6,4.192143821,8.817352739
2014,1,28,12,3.450500418,8.084873736
2014,1,28,18,2.832636884,8.168110212
2014,1,29,0,2.355126257,6.574554383
2014,1,29,6,2.107825472,5.270614484
2014,1,29,12,2.085555453,8.846859995
2014,1,29,18,2.088662898,7.735681226
2014,1,30,0,2.261385017,10.32167373
2014,1,30,6,2.408988627,10.57131492
2014,1,30,12,2.683738505,11.1669141
2014,1,30,18,2.601909136,10.41805372
2014,1,31,0,3.208896614,13.82011323
2014,1,31,6,3.874407628,17.45749452
2014,1,31,12,4.842376568,31.25077523
2014,1,31,18,3.654814889,11.70960673
2014,2,1,0,4.322397533,5.448370691
2014,2,1,6,5.79170084,11.75185048
2014,2,1,12,6.441933586,11.69476216
2014,2,1,18,5.986434024,6.845951323
2014,2,2,0,5.762180118,13.25766478
2014,2,2,6,6.265586115,15.81305953
2014,2,2,12,6.44711266,15.92545295
2014,2,2,18,4.898310567,11.09217663
2014,2,3,0,4.162364145,14.36772182
2014,2,3,6,4.023823915,17.32911564
2014,2,3,12,4.596111597,20.00493423
2014,2,3,18,3.355723363,8.935470569
2014,2,4,0,3.472252529,9.772997416
2014,2,4,6,3.560814695,9.237254863
2014,2,4,12,3.671905833,9.792415728
2014,2,4,18,3.461894381,10.96417809
2014,2,5,0,3.918170804,14.5178376
2014,2,5,6,3.693398991,14.31786384
2014,2,5,12,2.72672482,11.5945386
2014,2,5,18,2.337776359,4.288807424
2014,2,6,0,2.193539147,4.30897806
2014,2,6,6,2.481495664,6.153595383
2014,2,6,12,3.070097429,8.18568384
2014,2,6,18,3.030477513,6.656854221
2014,2,7,0,2.878212736,4.683165779
2014,2,7,6,2.84843306,7.031531121
2014,2,7,12,2.551413164,4.130375538
2014,2,7,18,2.415203516,10.84630958
2014,2,8,0,3.395861187,17.55694886
2014,2,8,6,2.773077533,11.56749961
2014,2,8,12,3.358053946,10.96782806
2014,2,8,18,3.480798001,2.252743477
2014,2,9,0,3.534919325,8.274915428
2014,2,9,6,3.988347257,10.09264994
2014,2,9,12,4.96563853,14.17811935
2014,2,9,18,4.467929514,9.960128012
2014,2,10,0,3.839966786,12.11431084
2014,2,10,6,3.542170028,6.192661437
2014,2,10,12,3.516274658,9.470925167
2014,2,10,18,3.200351141,5.203004315
2014,2,11,0,2.931557199,12.87681325
2014,2,11,6,3.325684733,12.90534135
2014,2,11,12,3.976435387,13.32124835
2014,2,11,18,4.202243016,9.976140638
2014,2,12,0,4.95864678,14.49423474
2014,2,12,6,5.514879332,11.62135824
2014,2,12,12,4.970299696,18.35244477
2014,2,12,18,4.210529534,4.496947158
2014,2,13,0,4.46482207,15.22148688
2014,2,13,6,4.67819992,16.16680831
2014,2,13,12,4.117824109,12.99349858
2014,2,13,18,3.955201184,9.65731325
2014,2,14,0,3.719294361,8.932861878
2014,2,14,6,3.292797613,4.246345239
2014,2,14,12,2.889865652,7.972249015
2014,2,14,18,3.562886325,15.14657652
2014,2,15,0,3.201128003,16.44549112
2014,2,15,6,3.527927575,17.32954818
2014,2,15,12,4.139317266,14.94763442
2014,2,15,18,4.487092088,15.34451334
2014,2,16,0,4.27811645,13.11198961
2014,2,16,6,3.623222537,9.193092522
2014,2,16,12,3.076830226,4.405164289
2014,2,16,18,2.555297469,6.287835433
2014,2,17,0,2.328454026,8.689588798
2014,2,17,6,2.422713174,10.67504398
2014,2,17,12,2.571870506,9.89813599
2014,2,17,18,2.78265882,7.440887161
2014,2,18,0,3.18559078,5.635532145
2014,2,18,6,2.998885161,3.752449532
2014,2,18,12,2.850763643,2.435552151
2014,2,18,18,2.567209339,1.890485045
2014,2,19,0,2.22797999,2.640054485
2014,2,19,6,2.049560889,4.034681111
2014,2,19,12,1.899626695,7.048221136
2014,2,19,18,2.149775971,9.504898601
2014,2,20,0,2.6379037,7.45677232
2014,2,20,6,2.854388995,5.128403982
2014,2,20,12,3.622445676,9.556370544
2014,2,20,18,3.757619509,12.96926348
2014,2,21,0,4.093741414,14.95598762
2014,2,21,6,4.960977363,15.88433909
2014,2,21,12,6.27154205,16.48215117
2014,2,21,18,5.66300085,10.79996207
2014,2,22,0,5.236245149,12.48490977
2014,2,22,6,4.665770143,12.52305433
2014,2,22,12,3.945360943,11.75494228
2014,2,22,18,3.921796156,15.61798942
2014,2,23,0,3.785068601,14.34812679
2014,2,23,6,3.261205262,10.66132884
2014,2,23,12,3.68847887,13.40015412
2014,2,23,18,4.42287157,15.24245776
2014,2,24,0,4.13957622,11.51248102
2014,2,24,6,3.767200796,7.28885681
2014,2,24,12,3.397414909,8.55933173
2014,2,24,18,3.206048123,11.50775851
2014,2,25,0,3.517051519,16.16699292
2014,2,25,6,3.476913696,13.62434055
2014,2,25,12,3.717481685,15.01734478
2014,2,25,18,3.756583694,12.5633892
2014,2,26,0,4.3270587,12.47177124
2014,2,26,6,4.717560883,11.07202731
2014,2,26,12,4.439185653,9.656631383
2014,2,26,18,3.899785091,9.823864497
2014,2,27,0,3.58981751,16.40946634
2014,2,27,6,3.730688324,13.77928392
2014,2,27,12,4.182562534,12.10312699
2014,2,27,18,4.439962514,9.24655949
2014,2,28,0,4.990498085,9.539524798
2014,2,28,6,4.783594077,9.576788361
2014,2,28,12,4.861539142,9.47095763
2014,2,28,18,4.723775772,9.469548231
2014,3,1,0,4.41795145,8.583090815
2014,3,1,6,4.188777423,6.523930823
2014,3,1,12,3.677602815,9.081077177
2014,3,1,18,3.522230593,12.36156911
2014,3,2,0,3.590853325,12.88439317
2014,3,2,6,2.856201671,7.491188491
2014,3,2,12,2.491076951,11.12297326
2014,3,2,18,2.388013378,6.981880268
2014,3,3,0,2.42737434,4.416237375
2014,3,3,6,3.530517112,4.098151678
2014,3,3,12,4.049978239,5.570356387
2014,3,3,18,3.989124119,5.434365023
2014,3,4,0,4.188777423,7.458016504
2014,3,4,6,5.195330464,14.27773869
2014,3,4,12,4.170909618,11.78307479
2014,3,4,18,3.231166632,6.740687414
2014,3,5,0,2.66794233,7.60183305
2014,3,5,6,2.849986782,12.73445519
2014,3,5,12,3.324907872,13.46794575
2014,3,5,18,3.633580685,13.74835445
2014,3,6,0,3.400522353,10.16907288
2014,3,6,6,3.466296594,7.006128091
2014,3,6,12,3.635652315,5.339835263
2014,3,6,18,3.70945412,3.043256642
2014,3,7,0,3.87311286,7.082396976
2014,3,7,6,3.969961545,13.06841221
2014,3,7,12,6.232440041,16.68765078
2014,3,7,18,5.327137898,10.67977624
2014,3,8,0,4.470778005,9.627426259
2014,3,8,6,4.314887876,15.86983717
2014,3,8,12,4.561929708,16.70591443
2014,3,8,18,4.750706957,13.88984017
2014,3,9,0,5.388509926,13.14222811
2014,3,9,6,5.260068889,10.82815513
2014,3,9,12,4.858949604,8.628565202
2014,3,9,18,4.254551663,7.347226961
2014,3,10,0,3.996374822,8.144154706
2014,3,10,6,3.558225158,4.100142116
2014,3,10,12,2.945281745,4.363222255
2014,3,10,18,2.571611552,5.715634515
2014,3,11,0,2.143043175,7.191513718
2014,3,11,6,2.213478582,6.286183406
2014,3,11,12,2.502470914,6.046859836
2014,3,11,18,2.724394237,4.901379206
2014,3,12,0,2.794829644,6.153993971
2014,3,12,6,2.652923015,6.604113673
2014,3,12,12,2.501176145,7.522735315
2014,3,12,18,2.349947183,6.125647279
2014,3,13,0,2.262161878,8.52567861
2014,3,13,6,2.437473535,7.152635253
2014,3,13,12,2.241963489,3.965087197
2014,3,13,18,2.126211185,1.495640604
2014,3,14,0,2.163500518,6.435342016
2014,3,14,6,2.359787424,10.72723667
2014,3,14,12,3.348990567,15.32015961
2014,3,14,18,3.215370456,11.26479669
2014,3,15,0,3.474065205,11.02008955
2014,3,15,6,3.102725596,9.674470805
2014,3,15,12,3.192064623,11.9826955
2014,3,15,18,3.235827799,11.06219026
2014,3,16,0,3.295905058,11.3423071
2014,3,16,6,3.307557974,11.58260796
2014,3,16,12,3.409585733,12.16258143
2014,3,16,18,3.218477901,11.02593115
2014,3,17,0,2.761424616,11.17530507
2014,3,17,6,2.971177115,11.50630871
2014,3,17,12,2.711705505,10.85945858
2014,3,17,18,2.634019395,9.646439132
2014,3,18,0,2.566950386,10.13101024
2014,3,18,6,2.631947765,11.04344375
2014,3,18,12,3.023485763,10.90471505
2014,3,18,18,3.806043851,11.63331031
2014,3,19,0,4.105653285,17.94725185
2014,3,19,6,4.440739375,13.61873483
2014,3,19,12,4.629257671,14.8970034
2014,3,19,18,5.138101696,15.36946736
2014,3,20,0,5.207242334,17.84947323
2014,3,20,6,4.785665707,11.93362233
2014,3,20,12,4.822696086,15.51104316
2014,3,20,18,4.625632319,12.96238758
2014,3,21,0,5.519799453,14.6652574
2014,3,21,6,6.084836431,17.1102149
2014,3,21,12,5.519281545,13.46131397
2014,3,21,18,4.718855652,8.334171659
2014,3,22,0,4.366160709,10.92677518
2014,3,22,6,3.851360749,9.349686351
2014,3,22,12,3.644715695,8.911851763
2014,3,22,18,4.157961932,8.868950388
2014,3,23,0,4.515318042,11.43754999
2014,3,23,6,4.297279024,14.43288676
2014,3,23,12,3.49892476,7.132643285
2014,3,23,18,2.824350366,1.964427125
2014,3,24,0,2.433589229,6.766346112
2014,3,24,6,2.442911562,11.04319625
2014,3,24,12,3.036692402,15.75112553
2014,3,24,18,3.192064623,15.32304216
2014,3,25,0,3.490638242,15.94604161
2014,3,25,6,2.805446746,7.526692462
2014,3,25,12,3.252400836,9.523722168
2014,3,25,18,3.264830613,9.033492876
2014,3,26,0,3.272340271,9.002571098
2014,3,26,6,3.034620772,7.665408033
